start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
45.12,-2.1,-2.1,-2.3,-1.6
46.08,-2.2,-2.2,-1.9,-1.4
47.04,-2.7,-2.2,-2.5,-2.5
48,-2,-2.1,-2.2,-1.6
48.96,-2.8,-2.8,-3,-2
49.92,-2.7,-2.6,-2.7,-1.9
50.88,-2.6,-2.6,-3.3,-2.8
51.84,-2.1,-1.9,-2.1,-1.8
52.8,-2.2,-2.2,-2.1,-1.6
53.76,-2.5,-2.3,-2.6,-1.7
54.72,-2.3,-2.2,-2.4,-1.9
55.68,-2.9,-2.9,-3.2,-1.9
56.64,-2.4,-2.6,-1.8,-2
57.6,-2.4,-2.3,-2.2,-1.9
58.56,-2.1,-2.2,-2.5,-2
59.52,-2.6,-2.6,-2.6,-2.1
60.48,-2.3,-2.3,-2.5,-1.7
61.44,-2.5,-2.8,-2.7,-2.7
62.4,-3.1,-3.3,-2.9,-3.1
63.36,-2.6,-2.7,-2.5,-2.2
64.32,-3.2,-3.1,-3.1,-2.5
65.28,-3.3,-3.5,-3.1,-3.7
66.24,-2.5,-2.6,-2.4,-2.5
67.2,-2.4,-2.7,-2.3,-2.5
68.16,-2.6,-3,-2.5,-2.6
69.12,-2.5,-2.5,-2.5,-2.7
70.08,-2.7,-2.8,-2.5,-2.5
71.04,-3.3,-3.3,-2.2,-2.5
72,-2,-1.9,-2.1,-2.1
72.96,-2.5,-2.5,-2.6,-2.5
73.92,-3.3,-3.2,-3.2,-2.7
74.88,-2,-2.2,-1.8,-1.5
75.84,-3.4,-3.3,-3.3,-3.2
76.8,-3.1,-3.3,-3.2,-2.2
77.76,-2.5,-3,-3,-2.8
78.72,-3.5,-3.2,-2.9,-2.8
79.68,-2.8,-2.8,-2.6,-2.1
80.64,-3,-3.2,-3.1,-2.2
81.6,-3.1,-3.3,-3.1,-2.3
82.56,-3.2,-3.4,-3.4,-3.2
83.52,-3.2,-3.1,-3.3,-2.9
84.48,-2.6,-2.7,-2.3,-2.6
85.44,-2.8,-3,-3.1,-2.9
86.4,-3.3,-3.2,-3.3,-2.8
87.36,-2.8,-3.2,-3,-3
88.32,-3.4,-3.4,-3.5,-2.6
89.28,-3.6,-3.8,-3.7,-2.8
90.24,-3.4,-3.1,-3.2,-3.2
91.2,-2.3,-2.7,-2,-2.3
92.16,-2.3,-2.6,-2.8,-2.3
93.12,-4.9,-5.2,-4.6,-2.4
94.08,-2.3,-2.7,-2.3,-2.1
